,Time,Torque,Position,Command Position
18303,61.019994497299194,-0.1895948300758997,0.2199114859104156,0.0
18304,61.02466702461243,-0.2061366438865661,0.21834068745374674,0.0
18305,61.025532484054565,-0.19268856445948276,0.2167698889970779,0.0
18306,61.03010129928589,-0.17924048503239945,0.2167698889970779,0.0
18307,61.03468084335327,-0.1657924056053161,0.21519909799098963,0.0
18308,61.03548073768616,-0.1732016156117121,0.2136283069849014,0.0
18309,61.04007911682129,-0.1806108256181081,0.2104867100715636,0.0
18310,61.044732093811035,-0.1880200356245041,0.2089159116148948,0.0
18311,61.045613527297974,-0.20123540361722309,0.207345113158226,0.0
18312,61.05006194114685,-0.2144507716099421,0.2042035162448883,0.0
18313,61.05475997924805,-0.2276661396026611,0.20263272523880005,0.0
18314,61.05811905860901,-0.2094346980253855,0.2010619342327118,0.0
18315,61.059938192367554,-0.1912032564481099,0.2010619342327118,0.0
18316,61.064945697784424,-0.1729718148708343,0.19792033731937408,0.0
18317,61.065452575683594,-0.185759221514066,0.1947787404060364,0.0
18318,61.0701162815094,-0.1985466281572977,0.1947787404060364,0.0
18319,61.07483696937561,-0.2113340348005294,0.19320794939994812,0.0
18320,61.07554650306702,-0.20188843210538224,0.1916371583938598,0.0
18321,61.08005142211914,-0.19244282941023505,0.1884955614805221,0.0
18322,61.08471393585205,-0.1829972267150879,0.18692476302385325,0.0
18323,61.085644483566284,-0.1941725065310796,0.1853539645671844,0.0
18324,61.09052848815918,-0.2053477863470713,0.1822123676538467,0.0
18325,61.095520973205566,-0.216523066163063,0.18064157664775846,0.0
18326,61.09655427932739,-0.22161105275154108,0.1790707856416702,0.0
18327,61.099974632263184,-0.2266990393400192,0.1790707856416702,0.0
18328,61.10487675666809,-0.2317870259284973,0.17749998718500135,0.0
18329,61.10568928718567,-0.23074377079804737,0.1759291887283325,0.0
18330,61.11009097099304,-0.22970051566759742,0.1759291887283325,0.0
18331,61.11475992202759,-0.2286572605371475,0.1759291887283325,0.0
18332,61.11512589454651,-0.23600201805432636,0.1759291887283325,0.0
18333,61.12007737159729,-0.24334677557150522,0.1727875918149948,0.0
18334,61.124725103378296,-0.2506915330886841,0.1727875918149948,0.0
18335,61.12529277801514,-0.23931737244129178,0.1727875918149948,0.0
18336,61.13008737564087,-0.2279432117938995,0.1727875918149948,0.0
18337,61.13488721847534,-0.2165690511465072,0.17121680080890656,0.0
18338,61.137505292892456,-0.2275625069936116,0.1696460098028183,0.0
18339,61.14005374908447,-0.238555962840716,0.1696460098028183,0.0
18340,61.14470148086548,-0.2495494186878204,0.1696460098028183,0.0
18341,61.14519953727722,-0.2424492388963699,0.1696460098028183,0.0
18342,61.15000939369202,-0.2353490591049194,0.1696460098028183,0.0
18343,61.154632806777954,-0.2282488793134689,0.1696460098028183,0.0
18344,61.15559506416321,-0.2172842224438985,0.1696460098028183,0.0
18345,61.16010808944702,-0.2063195655743281,0.1696460098028183,0.0
18346,61.16472840309143,-0.1953549087047577,0.1696460098028183,0.0
18347,61.16501331329346,-0.19522587954998016,0.1696460098028183,0.0
18348,61.170087814331055,-0.19509685039520264,0.1696460098028183,0.0
18349,61.17472004890442,-0.1949678212404251,0.1696460098028183,0.0
18350,61.17573833465576,-0.19449192285537717,0.1696460098028183,0.0
18351,61.180063247680664,-0.19401602447032923,0.1696460098028183,0.0
18352,61.18463087081909,-0.1935401260852813,0.1696460098028183,0.0
18353,61.184959411621094,-0.1967540582021077,0.1696460098028183,0.0
18354,61.1902801990509,-0.19996799031893409,0.1696460098028183,0.0
18355,61.194626569747925,-0.2031819224357605,0.17121680080890656,0.0
18356,61.1956524848938,-0.21372850239276886,0.1727875918149948,0.0
18357,61.200101375579834,-0.22427508234977725,0.1727875918149948,0.0
18358,61.20486927032471,-0.2348216623067856,0.1727875918149948,0.0
18359,61.205342292785645,-0.2188242127497991,0.1727875918149948,0.0
18360,61.21018171310425,-0.20282676319281262,0.1727875918149948,0.0
18361,61.215036392211914,-0.1868293136358261,0.17435839027166367,0.0
18362,61.215975761413574,-0.19669378300507862,0.1759291887283325,0.0
18363,61.22020149230957,-0.2065582523743311,0.1759291887283325,0.0
18364,61.22465753555298,-0.2164227217435836,0.1759291887283325,0.0
18365,61.22505760192871,-0.19756722946961713,0.1759291887283325,0.0
18366,61.23021459579468,-0.17871173719565067,0.1759291887283325,0.0
18367,61.23465943336487,-0.1598562449216842,0.1759291887283325,0.0
18368,61.23535442352295,-0.16973995665709174,0.1759291887283325,0.0
18369,61.24031901359558,-0.17962366839249927,0.1759291887283325,0.0
18370,61.244744300842285,-0.1895073801279068,0.1759291887283325,0.0
18371,61.245934009552,-0.17998625338077542,0.1759291887283325,0.0
18372,61.25024223327637,-0.17046512663364408,0.1759291887283325,0.0
18373,61.254894495010376,-0.1609439998865127,0.1759291887283325,0.0
18374,61.25602316856384,-0.1537475486596425,0.1759291887283325,0.0
18375,61.260117292404175,-0.1465510974327723,0.1759291887283325,0.0
18376,61.26471471786499,-0.1393546462059021,0.1759291887283325,0.0
18377,61.26546621322632,-0.15609092513720194,0.1759291887283325,0.0
18378,61.27022910118103,-0.17282720406850177,0.1759291887283325,0.0
18379,61.274630308151245,-0.1895634829998016,0.1759291887283325,0.0
18380,61.27526235580444,-0.179396316409111,0.1759291887283325,0.0
18381,61.28008008003235,-0.1692291498184204,0.1759291887283325,0.0
18382,61.284812211990356,-0.1590619832277298,0.1759291887283325,0.0
18383,61.2857666015625,-0.15803200006484983,0.1759291887283325,0.0
18384,61.290515661239624,-0.15700201690196988,0.1759291887283325,0.0
18385,61.29491329193115,-0.1559720337390899,0.1759291887283325,0.0
18386,61.29517841339111,-0.18862089514732358,0.1759291887283325,0.0
18387,61.30049681663513,-0.22126975655555725,0.1759291887283325,0.0
18388,61.304723501205444,-0.2539186179637909,0.1759291887283325,0.0
18389,61.305322885513306,-0.24415770669778186,0.1759291887283325,0.0
18390,61.310012102127075,-0.23439679543177283,0.1759291887283325,0.0
18391,61.31468200683594,-0.2246358841657638,0.1759291887283325,0.0
18392,61.31494855880737,-0.22726648549238837,0.1759291887283325,0.0
18393,61.320032596588135,-0.22989708681901294,0.1759291887283325,0.0
18394,61.3247127532959,-0.2325276881456375,0.1759291887283325,0.0
18395,61.325607776641846,-0.23210310439268747,0.1759291887283325,0.0
18396,61.32994890213013,-0.23167852063973743,0.1759291887283325,0.0
18397,61.33498477935791,-0.2312539368867874,0.1759291887283325,0.0
18398,61.335612297058105,-0.22123896082242325,0.1759291887283325,0.0
18399,61.340046405792236,-0.21122398475805915,0.1759291887283325,0.0
18400,61.34478521347046,-0.201209008693695,0.1759291887283325,0.0
18401,61.34579348564148,-0.2068743854761123,0.1759291887283325,0.0
18402,61.34999442100525,-0.2125397622585296,0.1759291887283325,0.0
18403,61.35472249984741,-0.2182051390409469,0.1759291887283325,0.0
18404,61.355536222457886,-0.2116332997878392,0.1759291887283325,0.0
18405,61.36004614830017,-0.2050614605347315,0.1759291887283325,0.0
18406,61.36460542678833,-0.1984896212816238,0.1759291887283325,0.0
18407,61.36556577682495,-0.21528480947017667,0.1759291887283325,0.0
18408,61.37016582489014,-0.23207999765872955,0.1759291887283325,0.0
18409,61.375986099243164,-0.2488751858472824,0.1759291887283325,0.0
18410,61.37653422355652,-0.24845292170842487,0.1759291887283325,0.0
18411,61.382107973098755,-0.24803065756956735,0.1727875918149948,0.0
18412,61.3845853805542,-0.2476083934307098,0.1727875918149948,0.0
18413,61.38493895530701,-0.23482941091060633,0.1727875918149948,0.0
18414,61.38999629020691,-0.22205042839050287,0.1727875918149948,0.0
18415,61.394691944122314,-0.2092714458703994,0.1727875918149948,0.0
18416,61.395405769348145,-0.217051550745964,0.1727875918149948,0.0
18417,61.399940490722656,-0.2248316556215286,0.1727875918149948,0.0
18418,61.404696226119995,-0.2326117604970932,0.1727875918149948,0.0
18419,61.40528440475464,-0.2169110228617986,0.1727875918149948,0.0
18420,61.41028618812561,-0.201210285226504,0.1696460098028183,0.0
18421,61.41486859321594,-0.1855095475912094,0.1696460098028183,0.0
18422,61.4150824546814,-0.2011521557966868,0.1696460098028183,0.0
18423,61.419947385787964,-0.21679476400216421,0.1696460098028183,0.0
18424,61.424583435058594,-0.2324373722076416,0.16807521134614944,0.0
18425,61.42500400543213,-0.22719738880793253,0.1665044128894806,0.0
18426,61.430084466934204,-0.22195740540822348,0.1665044128894806,0.0
18427,61.4348680973053,-0.2167174220085144,0.1665044128894806,0.0
18428,61.43523693084717,-0.22355133791764578,0.1665044128894806,0.0
18429,61.44010257720947,-0.23038525382677713,0.1633628159761428,0.0
18430,61.44467568397522,-0.2372191697359085,0.1633628159761428,0.0
18431,61.44510102272034,-0.24837425351142883,0.1633628159761428,0.0
18432,61.45130109786987,-0.25952933728694916,0.1602212190628051,0.0
18433,61.45494890213013,-0.2706844210624695,0.1602212190628051,0.0
18434,61.45516920089722,-0.24663340548674262,0.1602212190628051,0.0
18435,61.459877490997314,-0.22258238991101575,0.1570796370506286,0.0
18436,61.464603900909424,-0.1985313743352889,0.1570796370506286,0.0
18437,61.46507525444031,-0.21428444981575007,0.1570796370506286,0.0
18438,61.470099210739136,-0.23003752529621121,0.1570796370506286,0.0
18439,61.474852085113525,-0.2457906007766724,0.15550883859395975,0.0
18440,61.47540855407715,-0.2530388335386912,0.1539380401372909,0.0
18441,61.48008155822754,-0.2602870663007101,0.1539380401372909,0.0
18442,61.4847412109375,-0.2675352990627289,0.1539380401372909,0.0
18443,61.48552918434143,-0.27302882075309753,0.1539380401372909,0.0
18444,61.49014091491699,-0.27852234244346613,0.1539380401372909,0.0
18445,61.494800090789795,-0.2840158641338348,0.15236724168062205,0.0
18446,61.495365142822266,-0.28738912940025324,0.1507964432239532,0.0
18447,61.50005769729614,-0.29076239466667175,0.1507964432239532,0.0
18448,61.50474143028259,-0.2941356599330902,0.1507964432239532,0.0
18449,61.5052433013916,-0.29132581750551856,0.1507964432239532,0.0
18450,61.51043677330017,-0.28851597507794696,0.1507964432239532,0.0
18451,61.514798641204834,-0.2857061326503753,0.14922565221786493,0.0
18452,61.51549410820007,-0.2906106809775034,0.1476548612117767,0.0
18453,61.520315647125244,-0.2955152293046315,0.1476548612117767,0.0
18454,61.525229930877686,-0.3004197776317596,0.1476548612117767,0.0
18455,61.52566862106323,-0.29792974392573035,0.1476548612117767,0.0
18456,61.53018522262573,-0.2954397102197011,0.1476548612117767,0.0
18457,61.53471660614014,-0.2929496765136719,0.1476548612117767,0.0
18458,61.535844564437866,-0.2851341863473256,0.1476548612117767,0.0
18459,61.54031753540039,-0.27731869618097943,0.1476548612117767,0.0
18460,61.54472589492798,-0.2695032060146332,0.14608406275510785,0.0
18461,61.54522943496704,-0.27822702129681903,0.144513264298439,0.0
18462,61.55010390281677,-0.28695083657900494,0.144513264298439,0.0
18463,61.554781675338745,-0.2956746518611908,0.144513264298439,0.0
18464,61.55530548095703,-0.29024381438891095,0.144513264298439,0.0
18465,61.56004858016968,-0.28481297691663104,0.144513264298439,0.0
18466,61.564823627471924,-0.2793821394443512,0.144513264298439,0.0
18467,61.5651695728302,-0.28545721371968585,0.144513264298439,0.0
18468,61.570218563079834,-0.29153228799502057,0.144513264298439,0.0
18469,61.57502007484436,-0.2976073622703552,0.14294246584177014,0.0
18470,61.576220989227295,-0.29823213815689087,0.1413716673851013,0.0
18471,61.58250308036804,-0.29885691404342646,0.1413716673851013,0.0
18472,61.58472490310669,-0.2994816899299621,0.1413716673851013,0.0
18473,61.587573289871216,-0.3026376366615295,0.1413716673851013,0.0
18474,61.590394020080566,-0.3057935833930969,0.1413716673851013,0.0
18475,61.59480690956116,-0.3089495301246643,0.1413716673851013,0.0
18476,61.595481157302856,-0.31158795952796936,0.1413716673851013,0.0
18477,61.60008883476257,-0.31422638893127447,0.1413716673851013,0.0
18478,61.60469698905945,-0.3168648183345795,0.1413716673851013,0.0
18479,61.60531210899353,-0.2990252276261648,0.1413716673851013,0.0
18480,61.61037015914917,-0.28118563691775006,0.1413716673851013,0.0
18481,61.6151008605957,-0.2633460462093353,0.1413716673851013,0.0
18482,61.615148305892944,-0.2745986580848694,0.1413716673851013,0.0
18483,61.62020397186279,-0.28585126996040344,0.1382300704717636,0.0
18484,61.62471294403076,-0.2971038818359375,0.1382300704717636,0.0
18485,61.62513971328735,-0.2877209583918254,0.1382300704717636,0.0
18486,61.63003349304199,-0.2783380349477132,0.1382300704717636,0.0
18487,61.634719371795654,-0.2689551115036011,0.1382300704717636,0.0
18488,61.63525629043579,-0.270428866147995,0.1382300704717636,0.0
18489,61.64006471633911,-0.27190262079238886,0.1382300704717636,0.0
